J67.9,"Hypersensitivity pneumonitis due to unspecified organicdust; Extrinsic allergic alveolitis NOS; Hypersensitivitypneumonitis NOS",,,,,
J68.0,"Bronchitis and pneumonitis due to chemicals, gases, fumesand vapours; Acute chemical bronchitis",,,,,
J68.1,"Acute pulmonary oedema due to chemicals, gases, fumesand vapours; Acute Chemical pulmonary oedema",,,,,
J68.2,"Upper respiratory inflammation due to chemicals, gases,fumes and vapours, not elsewhere classified",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
J68.4,"Chronic respiratory conditions due to chemicals, gases,fumes and vapours; Diffuse emphysema due to inhalationof chemicals, gases, fumes and vapours; Chronicemphysema due to inhalation of chemicals, gases, fumesand vapours; Chronic obliterative bronchiolitis due toinhalation of chemicals, gases, fumes and vapours;Subacute obliterative bronchiolitis due to inhalation ofchemicals, gases, fumes and vapours; Chronic pulmonaryfibrosis due to inhalation of chemicals, gases, fumes andvapours",,,,,
J68.8,"Other respiratory conditions due to chemicals, gases, fumesand vapours",,,,,
J68.9,"Unspecified respiratory condition due to chemicals, gases,fumes and vapours",,,,,
J69.0,"Pneumonitis due to food and vomit; Aspiration pneumoniadue to NOS; Aspiration pneumonia due to regurgitatedfood; Aspiration pneumonia due to gastric secretions;Aspiration pneumonia due to milk; Aspiration pneumoniadue to vomit",,,,,
J69.1,Pneumonitis due to oils and essences; Lipid pneumonia,,,,,
J69.8,"Pneumonitis due to other solids and liquids; Pneumonitisdue to aspiration of blood",,,,,
J70.0,"Acute pulmonary manifestations due to radiation;Radiation pneumonitis",,,,,
J70.2,Acute drug-induced interstitial lung disorders,,,,,
J70.4,"Drug-induced interstitial lung disorders, unspecified",,,,,
J70.8,"Respiratory conditions due to other specified externalagents",,,,,
J70.9,Respiratory conditions due to unspecified external agent,,,,,
J96.0,Acute respiratory failure,,,,,
J96.1,Chronic respiratory failure,,,,,
J96.9,"Respiratory failure, unspecified",,,,,
H34.1,Central retinal artery occlusion,,,,,
H34.2,"Other retinal artery occlusions; Hollenhorst's plaque;Retinal artery occlusion; Retinal artery branch occlusion ;Retinal artery partial occlusion; Retinal microembolism",,,,,
H34.8,"Other retinal vascular occlusions; Retinal central veinocclusion ; Retinal vein occlusion incipient; Retinal veinocclusion  partial; Retinal vein occlusion  tributary",,,,,
H34.9,"Retinal vascular occlusion, unspecified",,,,,
I00,"Rheumatic fever without mention of  heart involvement;Arthritis, rheumatic, acute or subacute involvement",,,,,
I01.0,Acute rheumatic pericarditis;  Acute rheumatic pericarditis,,,,,
I01.1,Acute rheumatic endocarditis;  Acute rheumatic valvulitis,,,,,
I01.2,Acute rheumatic myocarditis;,,,,,
I01.8,"Other acute rheumatic heart disease;  Acute rheumaticpancarditis",,,,,
I01.9,"Acute rheumatic heart disease unspecified;  Acuterheumatic carditis; Active rheumatic heart disease; Acuterheumatic heart diseaseRheumatic fever with heart involvement",,,,,
I02.0,"Rheumatic chorea with heart involvement; Chorea NOSwith heart involvement",,,,,
I02.9,"Rheumatic chorea without heart involvement; Rheumaticchorea NOS",,,,,
I05.0,Mitral stenosis; Rheumatic mitral valve obstruction,,,,,
I05.1,"Rheumatic mitral insufficiency; Rheumatic mitralincompetence; Rheumatic mitral regurgitation",,,,,
I05.2,"Mitral stenosis with insufficiency; Mitral stenosis withincompetence or regurgitation",,,,,
I05.8,Other mitral valve diseases; Mitral valve failure,,,,,
I05.9,"Mitral valve disease unspecified; Chronic mitral valvedisorder NOS",,,,,
I06.0,"Rheumatic aortic stenosis; Rheumatic aortic valveobstruction",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
I06.2,"Rheumatic aortic stenosis with insufficiency; Rheumaticaortic stenosis with incompetence or regurgitation",,,,,
I06.8,Other rheumatic aortic valve diseases,,,,,
I06.9,"Rheumatic aortic valve disease unspecified; Rheumaticaortic valve disease NOS",,,,,
I07.0,Tricuspid stenosis; Rheumatic tricuspid valve stenosis,,,,,
I07.1,"Tricuspid insufficiency; Rheumatic tricuspid valveinsufficiency",,,,,
I07.9,"Tricuspid valve disease unspecified; Tricuspid valve disorderNOS",,,,,
I08.0,"Disorders of both mitral and aortic valves; Involvement ofboth mitral and aortic valves whether specified asrheumatic or of unspecified origin",,,,,
I08.1,Disorders of both mitral and tricuspid valves,,,,,
I08.2,Disorders of both aortic and tricuspid valves,,,,,
I08.3,Combined disorders of mitral aortic and tricuspid valves,,,,,
I08.8,Other multiple valve diseases,,,,,
I08.9,"Multiple valve disease, unspecified",,,,,
I09.0,Rheumatic myocarditis,,,,,
I09.1,"Rheumatic diseases of endocardium, valve unspecified;Chronic rheumatic endocarditis; Chronic rheumaticvalvulitis",,,,,
I09.2,"Chronic rheumatic pericarditis; Rheumatic adherentpericardium; Chronic rheumatic mediastinopericarditis;Chronic rheumatic myopericarditis",,,,,
I09.8,"Other specified rheumatic heart diseases; Rheumaticdisease of pulmonary valve",,,,,
A75.0,"Epidemic louse-borne typhus fever due to Rickettsiaprowazekii; Classical typhus fever;Epidemic louse-borne typhus",,,,,
A75.9,"Typhus fever, unspecified",,,,,
A77.0,"Spotted fever due to Rickettsia rickettsii; Rocky Mountainspotted fever; Sao Paulo fever",,,,,
A79.0,Trench fever ; Quintan fever; Wolhynian fever,,,,,
A79.9,"Rickettsiosis, unspecified; Rickettsial infection NOS",,,,,
U04.9,Severe Acute Respiratory Syndrome (SARS),,,,,
A38,Scarlet fever; Scarlatina,,,,,
A40.0,"Sepsis due to streptococcus, group A",,,,,
A40.1,"Sepsis due to streptococcus, group B",,,,,
A40.3,"Sepsis due to Streptococcus pneumoniae; Pneumococcalsepticaemia",,,,,
A40.8,Other streptococcal sepsis,,,,,
A40.9,"Streptococcal septicaemia, unspecified",,,,,
A41.0,Sepsis  due to Staphylococcus aureus,,,,,
A41.1,"Sepsis  due to other specified staphylococcus; Sepsis  dueto coagulase-negative staphylococcus",,,,,
A41.2,Sepsis  due to unspecified staphylococcus,,,,,
A41.3,Sepsis  due to Haemophilus influenzae,,,,,
A41.4,Sepsis  due to anaerobes,,,,,
A41.5,"Sepsis  due to other Gram-negative organisms; Gram-negative septicaemia NOS",,,,,
A41.8,Other specified septicaemia,,,,,
A41.9,"Sepsis , unspecified; Septic shock",,,,,
A48.3,Toxic shock syndrome,,,,,
I69.0,Sequelae of subarachnoid haemorrhage,,,,,
I69.1,Sequelae of intracerebral haemorrhage,,,,,
I69.2,Sequelae of other nontraumatic intracranial haemorrhage,,,,,
I69.3,Sequelae of cerebral infarction,,,,,
I69.4,"Sequelae of stroke, not specified as haemorrhage orinfarction",,,,,
I69.8,Sequelae of other and unspecified cerebrovascular diseases,,,,,
B90.0,Sequelae of central nervous system tuberculosis,,,,,
B90.8,Sequelae of tuberculosis of other organs,,,,,
B90.9,"Sequelae of respiratory and unspecified tuberculosis;sequelae of tuberculosis NOS",,,,,
B94.1,Sequelae of viral encephalitis,,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
B94.8,Sequelae of other specified infectious and parasitic diseases,,,,,
B94.9,Sequelae of unspecified infectious or parasitic disease,,,,,
G09,"Sequelae of inflammatory diseases of central nervoussystem",,,,,
E64.8,Sequelae of other nutritional deficiencies,,,,,
T90.0,Sequelae of superficial injury of head,,,,,
T90.1,Sequelae of open wound of head,,,,,
T90.2,Sequelae of fracture of skull and facial bones,,,,,
T90.5,Sequelae of intra cranial injury,,,,,
T90.8,Sequelae of other specified injuries of head,,,,,
T90.9,Sequelae of unspecified injury of head,,,,,
T91.0,"Sequelae of superficial injury and open wound of neck andtrunk",,,,,
T91.1,Sequelae of fracture of spine,,,,,
T91.2,Sequelae of other fracture of thorax and pelvis,,,,,
T91.3,Sequelae of injury of spinal cord,,,,,
T92.0,Sequelae of open wound of upper limb,,,,,
T92.1,Sequelae of fracture of arm,,,,,
T92.8,Sequelae of other specified injuries of upper limb,,,,,
T93.0,Sequelae of open wound of lower limb,,,,,
T93.1,Sequelae of fracture of femur,,,,,
T93.2,Sequelae of other fractures of lower limb,,,,,
T93.3,Sequelae of dislocation sprain and strain of lower limb,,,,,
T93.8,Sequelae of other specified injuries of lower limb,,,,,
T94.0,Sequelae of injuries involving multiple body regions,,,,,
T94.1,"Sequelae of injuries, not specified by body regions",,,,,
T95.0,"Sequelae of burn, corrosion and frostbite of head and neck",,,,,
T95.2,"Sequelae of burn, corrosion and frostbite of upper limb",,,,,
T95.3,"Sequelae of burn, corrosion and frostbite of lower limb",,,,,
T95.8,Sequelae of other specified burn corrosion and frostbite,,,,,
T95.9,"Sequelae of unspecified burn, corrosion and frostbite",,,,,
T98.2,Sequelae of certain early complications of trauma,,,,,
R57.0,Cardiogenic shock,,,,,
R57.1,Hypovolaemic shock,,,,,
R57.8,Other shock; Endotoxic shock,,,,,
R57.9,"Shock, unspecified; Failure of peripheral circulation NOS",,,,,
T88.2,"Shock due to anaesthesia; Shock due to anaesthesia inwhich the correct sustance was properly administered",,,,,
Q89.3,"Situs inversus; Dextrocardia with situs inversus; Mirror-image atrial arrangement with situs inversus; Situs inversusor transverses abdominalis; Situs inversus or transversusthoracis; Transposition of  abdominal viscera; Transpositionof thoracic  visce",,,,,
S02.0,"Fracture o f vault of skull; Fracture of Frontal bone;Fracture of Parietal bone",,,,,
S02.00,"Closed fracture o f vault of skull; Fracture of Frontal bone;Fracture of Parietal bone",,,,,
S02.01,"Open fracture o f vault of skull; Fracture of Frontal bone;Fracture of Parietal bone",,,,,
S02.1,"Fracture of base of skull: Fracture of anterior fossa, middlefossa, posterior fossa; Fracture of Occiput; Fracture oforbital roof; Fracture of ethmoid sinus & frontal sinus;Fracture of Sphenoid; Fracture of temporal bone",,,,,
S02.10,"Closed fracture of base of skull; fracture of anterior fossa;fracture of middle fossa; fracture of posterior fossa;fracture of occiput; fracture of orbital roof; fracture ofethmoid sinus; fracture of frontal sinus; fracture ofsphenoid; fracture of temporal bone",,,,,
S02.11,"Opem fracture of base of skull; fracture of anterior fossa;fracture of middle fossa; fracture of posterior fossa;fracture of occiput; fracture of orbital roof; fracture ofethmoid sinus; fracture of frontal sinus; fracture ofsphenoid; fracture of temporal bone",,,,,
S02.20,closed fracture of nasal bones,,,,,
S02.21,open fracture of nasal bones,,,,,
S02.30,Closed fracture of orbital floor,,,,,
S02.31,Open fracture of orbital floor,,,,,
S02.40,"Closed Fracture of malar and maxillary bones; superiormaxilla; upper jaw (bone); zygoma",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
S02.50,Closed Fracture of tooth,,,,,
S02.60,Closed Fracture of mandible,,,,,
S02.61,Open Fracture of mandible,,,,,
S02.70,Closed Multiple fractures involving skull and facial bones,,,,,
S02.71,Open Multiple fractures involving skull and facial bones,,,,,
S02.80,"closed Fractures of other skull and facial bones includingAlveolus, Orbit NOS, Palate",,,,,
S02.81,"open Fractures of other skull and facial bones includingAlveolus, Orbit NOS, Palate",,,,,
S02.90,"Closed Fracture of skull and facial bones, part unspecified",,,,,
S02.91,"Open Fracture of skull and facial bones, part unspecified",,,,,
G47.3,"Sleep apnoea; Central sleep apnoea;  obstructive sleepapnoea,",,,,,
M43.0,Spondylolysis,,,,,
M43.1,Spondylolisthesis,,,,,
M43.2,Other fusion of spine; Ankylosis of spinal joint,,,,,
M43.5,Other recurrent vertebral subluxation,,,,,
M43.6,Torticollis,,,,,
M45,Ankylosing spondylitis; Rheumatoid arthritis of spine,,,,,
M46.0,"Spinal enthesopathy; Disorder of ligamentous or muscularattachments of spine",,,,,
M46.1,"Sacroiliitis, not elsewhere classified",,,,,
M46.16,"Sacroiliitis, not elsewhere classified  lumbar region",,,,,
M46.19,"Sacroiliitis, not elsewhere classified  site unspecified",,,,,
M46.2,Osteomyelitis of vertebra,,,,,
M46.28,Osteomyelitis of vertebra  sacral and sacrococcygeal region,,,,,
M46.29,Osteomyelitis of vertebra  site unspecified,,,,,
M46.3,Infection of intervertebral disc (pyogenic),,,,,
M46.36,Infection of intervertebral disc (pyogenic) lumbar region,,,,,
M46.4,"Discitis, unspecified",,,,,
M46.46,"Discitis, unspecified  lumbar region",,,,,
M46.47,"Discitis, unspecified  lumbosacral region",,,,,
M46.49,"Discitis, unspecified  site unspecified",,,,,
M46.5,Other infective spondylopathies,,,,,
M46.8,Other specified inflammatory spondylopathies,,,,,
M46.87,"Other specified inflammatory spondylopathies  lumbosacralregion",,,,,
M46.9,"Inflammatory spondylopathy, unspecified",,,,,
M46.92,"Inflammatory spondylopathy, unspecified  cervical region",,,,,
M46.97,"Inflammatory spondylopathy, unspecified  lumbosacralregion",,,,,
M46.98,"Inflammatory spondylopathy, unspecified  sacral andsacrococcygeal region",,,,,
M46.99,"Inflammatory spondylopathy, unspecified  site unspecified",,,,,
M47.1,Other spondylosis with myelopathy,,,,,
M47.1+G99.2*,Myelopathy in Other spondylosis with myelopathy,,,,,
M47.2,Other spondylosis with radiculopathy,,,,,
M47.20,"Other spondylosis with radiculopathy  Multiple sites inspine",,,,,
M47.22,Other spondylosis with radiculopathy  cervical region,,,,,
M47.26,Other spondylosis with radiculopathy  lumbar region,,,,,
M47.27,Other spondylosis with radiculopathy  lumbosacral region,,,,,
M47.29,Other spondylosis with radiculopathy  site unspecified,,,,,
M47.8,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy",,,,,
M47.80,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy  Multiple sites in spine",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
M47.82,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy  cervical region",,,,,
M47.83,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy  cervicothoracic region",,,,,
M47.84,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy  thoracic region",,,,,
M47.85,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy  thoracolumbar region",,,,,
M47.86,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy  lumbar region",,,,,
M47.87,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy  lumbosacral region",,,,,
M47.88,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy  sacral and sacrococcygeal region",,,,,
M47.89,"Cervical spondylosis without myelopathy or radiculopathy;Lumbosacral spondylosis without myelopathy orradiculopathy; Thoracic spondylosis without myelopathy orradiculopathy  site unspecified",,,,,
M47.9,"Spondylosis, unspecified",,,,,
M47.90,"Spondylosis, unspecified  Multiple sites in spine",,,,,
M47.92,"Spondylosis, unspecified  cervical region",,,,,
M47.94,"Spondylosis, unspecified  thoracic region",,,,,
M47.95,"Spondylosis, unspecified  thoracolumbar region",,,,,
M47.96,"Spondylosis, unspecified  lumbar region",,,,,
M47.97,"Spondylosis, unspecified  lumbosacral region",,,,,
M47.99,"Spondylosis, unspecified  site unspecified",,,,,
M48.0,Spinal stenosis; Caudal stenosis,,,,,
M48.00,Spinal stenosis; Caudal stenosis Multiple sites in spine,,,,,
M48.02,Spinal stenosis; Caudal stenosis cervical region,,,,,
M48.03,Spinal stenosis; Caudal stenosis cervicothoracic region,,,,,
M48.04,Spinal stenosis; Caudal stenosis thoracic region,,,,,
M48.05,Spinal stenosis; Caudal stenosis thoracolumbar region,,,,,
M48.06,Spinal stenosis; Caudal stenosis lumbar region,,,,,
M48.07,Spinal stenosis; Caudal stenosis lumbosacral region,,,,,
M48.08,"Spinal stenosis; Caudal stenosis sacral and sacrococcygealregion",,,,,
M48.09,Spinal stenosis; Caudal stenosis site unspecified,,,,,
M48.1,"Ankylosing hyperostosis [Forestier]; Diffuse idiopathicskeletal hyperostosis [DISH]",,,,,
M48.16,"Ankylosing hyperostosis [Forestier]; Diffuse idiopathicskeletal hyperostosis [DISH] lumbar region",,,,,
M48.2,Kissing spine,,,,,
M48.3,Traumatic spondylopathy,,,,,
M48.32,Traumatic spondylopathy  cervical region,,,,,
M48.4,Fatigue fracture of vertebra; Stress fracture of vertebra,,,,,
M48.5,"Collapsed vertebra, not elsewhere classified; Collapsedvertebra NOS; Wedging of vertebra NOS",,,,,
M48.54,"Collapsed vertebra NOS; Wedging of vertebra NOS thoracicregion",,,,,
M48.56,"Collapsed vertebra NOS; Wedging of vertebra NOS lumbarregion",,,,,
M48.57,"Collapsed vertebra NOS; Wedging of vertebra NOSlumbosacral region",,,,,
M48.8,"Other specified spondylopathies; Ossification of posteriorlongitudinal ligament",,,,,
M48.80,"Ossification of posterior longitudinal ligament Multiple sitesin spine",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
M48.86,"Ossification of posterior longitudinal ligament lumbarregion",,,,,
M48.89,"Ossification of posterior longitudinal ligament siteunspecified",,,,,
M48.9,"Spondylopathy, unspecified",,,,,
M48.92,"Spondylopathy, unspecified  cervical region",,,,,
M48.95,"Spondylopathy, unspecified  thoracolumbar region",,,,,
M48.96,"Spondylopathy, unspecified  lumbar region",,,,,
M48.98,"Spondylopathy, unspecified  sacral and sacrococcygealregion",,,,,
M48.99,"Spondylopathy, unspecified  site unspecified",,,,,
M49.0*,Tuberculosis of spine; Pott's curvature,,,,,
M49.8*,Spondylopathy in other diseases classified elsewhere,,,,,
L00,"Staphylococcal scalded skin syndrome; Pemphigusneonatorum; Ritter's disease",,,,,
G41.0,Grand mal status epilepticus; Tonic-clonic status epilepticus,,,,,
G41.1,Petit mal status epilepticus; Epileptic absence status,,,,,
G41.2,Complex partial status epilepticus,,,,,
G41.8,Other status epilepticus,,,,,
G41.9,"Status epilepticus, unspecified",,,,,
L51.1,Bullous erythema multiforme; Stevens-Johnson syndrome,,,,,
I60.0,"Subarachnoid haemorrhage from carotid siphon andbifurcation",,,,,
I60.1,Subarachnoid haemorrhage from middle cerebral artery,,,,,
I60.2,"Subarachnoid haemorrhage from anterior communicatingartery",,,,,
I60.3,"Subarachnoid haemorrhage from posterior communicatingartery",,,,,
I60.4,Subarachnoid haemorrhage from basilar artery,,,,,
I60.5,Subarachnoid haemorrhage from vertebral artery,,,,,
I60.6,"Subarachnoid haemorrhage from other intracranialarteries; Multiple involvement of intracranial arteries",,,,,
I60.7,"Subarachnoid haemorrhage from intracranial artery,unspecified; Congenital ruptured berry aneurysm NOS;Subarachnoid haemorrhage from cerebral artery NOS;Subarachnoid haemorrhage from communicating arteryNOS",,,,,
I60.8,"Other subarachnoid haemorrhage; Meningealhaemorrhage; Rupture of cerebral arteriovenousmalformation",,,,,
I60.9,"Subarachnoid haemorrhage, unspecified; Congenitalruptured  cerebral aneurysm NOS",,,,,
I61.0,"Intracerebral haemorrhage in hemisphere, subcortical;Deep intracerebral haemorrhage",,,,,
I61.1,"Intracerebral haemorrhage in hemisphere, cortical;Cerebral lobe haemorrhage; Superficial intracerebralhaemorrhage",,,,,
I61.2,"Intracerebral haemorrhage in hemisphere, unspecified",,,,,
I61.3,Intracerebral haemorrhage in brain stem,,,,,
I61.4,Intracerebral haemorrhage in cerebellum,,,,,
I61.5,"Intracerebral haemorrhage, intraventricular",,,,,
I61.6,"Intracerebral haemorrhage, multiple localized",,,,,
I61.8,Other intracerebral haemorrhage,,,,,
I61.9,"Intracerebral haemorrhage, unspecifiedCerebrovascular Accident hemorrhage",,,,,
I62.0,"Acute Subdural haemorrhage; Nontraumatic Subduralhaemorrhage",,,,,
I62.1,"Nontraumatic extradural haemorrhage; Nontraumaticepidural haemorrhage",,,,,
I62.9,"Intracranial haemorrhage (nontraumatic), unspecified",,,,,
I63.0,"Cerebral infarction due to thrombosis of precerebralarteries",,,,,
I63.1,Cerebral infarction due to embolism of precerebral arteries,,,,,
I63.2,"Cerebral infarction due to unspecified occlusion or stenosisof precerebral arteries",,,,,
I63.3,"Cerebral infarction due to thrombosis of cerebral arteriesCerebrovascular disease (CVD), thrombotic infarct",,,,,
I63.4,Cerebral infarction due to embolism of cerebral arteries,,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
I63.6,"Cerebral infarction due to cerebral venous thrombosis,nonpyogenic",,,,,
I63.8,Other cerebral infarction,,,,,
I63.9,"Cerebral infarction, unspecifiedReversible Ischemic Neurologic Deficit (RIND)CVA with infarction",,,,,
I63.9+G46.7*,Other lacunar syndrome in unspecified cerebral infarction,,,,,
I64,"Stroke, not specified as hemorrhage or infarction;Cerebrovascular Accident (CVA)Cardioembolic CVA",,,,,
G10,Huntington's disease; Huntington's chorea,,,,,
G11.0,Congenital nonprogressive ataxia,,,,,
G11.1,"Early-onset cerebellar ataxia including Early-onsetcerebellar ataxia with essential tremor; Early-onsetcerebellar ataxia with myoclonus [Hunt's ataxia]; Early-onset cerebellar ataxia with retained tendon reflexes;Friedreich's ataxia (autosomal recessiv",,,,,
G11.3,"Cerebellar ataxia with defective DNA repair; Ataxiatelangiectasia [Louis-Bar]",,,,,
G11.9,"Hereditary ataxia, unspecified; Hereditary cerebellar ataxiaNOS; Hereditary cerebellar degeneration; Hereditarycerebellar disease; Hereditary cerebellar syndrome",,,,,
G12.0,"Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]",,,,,
G12.1,"Other inherited spinal muscular atrophy; Progressive bulbarpalsy of childhood [Fazio-Londe]; Spinal muscular atrophyadult form;Spinal muscular atrophy childhood form, type II; Spinalmuscular atrophy distal; Spinal muscular atrophy juvenileform, type III [Kugelberg-FWelander]; Spinal muscularatrophy scapuloperoneal form",,,,,
G12.2,"Motor neuron disease; Familial motor neuron disease;AmyotrophicLateral sclerosis; Primary Lateral sclerosis ;Progressive bulbar palsy; Progressive spinal muscularatrophy",,,,,
G12.9,"Spinal muscular atrophy, unspecified",,,,,
G20,"Parkinson's disease; Hemiparkinsonism; Paralysis agitans;Parkinsonism or Parkinson's disease NOS; IdiopathicParkinsonism or Parkinson's disease; Primary Parkinsonismor Parkinson's disease",,,,,
L93.0,Discoid lupus erythematosus; Lupus erythematosus NOS,,,,,
L93.1,Subacute cutaneous lupus erythematosus,,,,,
L93.2,"Other local lupus erythematosus; Lupus erymatosusprofundus; Lupus panniculitis",,,,,
M32.0,Drug-induced systemic lupus erythematosus,,,,,
M32.8,Other forms of systemic lupus erythematosus,,,,,
M32.9,"Systemic lupus erythematosus, unspecified",,,,,
A33,Tetanus neonatorum,,,,,
A34,Obstetrical tetanus,,,,,
A35,Other tetanus; Tetanus NOS,,,,,
R29.0,Tetany; Carpopedal spasm,,,,,
D56.0,Alpha thalassaemia,,,,,
D56.1,"Beta thalassaemia; Cooley's anaemia; Severe betathalassaemia; Sickle-cell bet thalassaemia; Thalassaemiaintermedia; Thalassaemia major;",,,,,
D56.2,Delta-beta thalassaemia,,,,,
D56.3,Thalassaemia trait,,,,,
D56.4,Hereditary persistence of fetal haemoglobin [HPFH],,,,,
D56.8,Other thalassaemias,,,,,
L51.2,Toxic epidermal necrolysis [Lyell],,,,,
G45.0,Vertebro-basilar artery syndrome,,,,,
G45.1,Carotid artery syndrome (Hemispheric),,,,,
G45.2,Multiple and bilateral precerebral artery syndromes,,,,,
G45.3,Amaurosis fugax,,,,,
G45.4,Transient global amnesia,,,,,
G45.8,"Other transient cerebral ischaemic attacks and relatedsyndromes",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
P10.0,"Subdural haemorrhage due to birth injury; Subduralhaematoma (localized) due to birth injury",,,,,
P10.1,Cerebral haemorrhage due to birth injury,,,,,
P10.2,Intraventricular haemorrhage due to birth injury,,,,,
P10.3,Subarachnoid haemorrhage due to birth injury,,,,,
P10.4,Tentorial tear due to birth injury,,,,,
P10.9,"Unspecified intracranial laceration and haemorrhage due tobirth injury",,,,,
P11.1,Other specified brain damage due to birth injury,,,,,
P11.2,Unspecified brain damage due to birth injury,,,,,
P11.9,"Birth injury to central nervous system, unspecified",,,,,
P12.0,Cephalhaematoma due to birth injury,,,,,
P12.3,Bruising of scalp due to birth injury,,,,,
P12.8,Other birth injuries to scalp,,,,,
P12.9,"Birth injury to scalp, unspecified",,,,,
P13.2,Birth injury to femur,,,,,
P13.4,Fracture of clavicle due to birth injury,,,,,
P13.8,Birth injuries to other parts of skeleton,,,,,
P13.9,"Birth injury to skeleton, unspecified",,,,,
P14.0,Erb's paralysis due to birth injury,,,,,
P14.3,Other brachial plexus birth injuries,,,,,
P15.4,Birth injury to face; Facial congestion due to birth injury,,,,,
P15.5,Birth injury to external genitalia,,,,,
P15.8,Other specified birth injuries,,,,,
P15.9,"Birth injury, unspecified",,,,,
A15.4,"Tuberculosis of intrathoracic lymph nodes, confirmedbacteriologically & histologicaly;  Tuberculosis of hilarlymph nodes, confirmed bacteriologically & histologicaly;Tuberculosis of mediastinal lymph nodes, confirmedbacteriologically & histologicaly; Tuberculosis oftracheobronchial lymph nodes, confirmed bacteriologically& histologicaly",,,,,
A15.5,"Tuberculosis of larynx, trachea and bronchus, confirmedbacteriologicallyand histologically; Tuberculosis of bronchus confirmedbacteriologically and histologically; Tuberculosis of glottisconfirmed bacteriologically and histologically; Tuberculosisof larynx confirmed bacteriologically and histologically;Tuberculosis of trachea, confirmed bacteriologically andhistologically",,,,,
A15.6,"Tuberculous pleurisy, confirmed bacteriologically andhistologically; Tuberculosis of pleura,  confirmedbacteriologically and histologically;  Tuberculous empyema,confirmed bacteriologically & histologically",,,,,
A15.8,"Other respiratory tuberculosis, confirmed bacteriologicallyand histologically; Mediastinal tuberculosis,  confirmedbacteriologically and histologically; Nasopharyngealtuberculosis,  confirmed bacteriologically and histologically;Tuberculosis of nose confirmed bacteriologically andhistologically; Tuberculosis of sinus (any nasal) confirmedbacteriologically and histologically",,,,,
A16.3,"Tuberculosis of intrathoracic lymph nodes, withoutmention of bacteriological or histological confirmation;Tuberculosis of hillar lymph nodes NOS (without mentionof bacteriological or histological confirmation);Tuberculosis of intrathoracic lymph nodes NOS (withoutmention of bacteriological or histological confirmation);Tuberculosis of mediastinal lymp nodes NOS (withoutmention of bacteriological or histological confirmation);Tuberculosis of tracheobronchial lymph nodes NOS(without mention of bacteriological or histologicalconfirmation)",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
A16.5,"Tuberculous pleurisy, without mention of bacteriological orhistologicalconfirmation;  Tuberculosis of pleura,  NOS (withoutmention of bacteriological or histological confirmation);Tuberculous empyema NOS  (without mention ofbacteriological or histological confirmation); Tuberculousplurisy NOS  (without mention of bacteriological or",,,,,
A16.8,"Other respiratory tuberculosis, without mention ofbacteriological or histological confirmation; Mediastinaltuberculosis, NOS without mention of bacteriological orhistological confirmation; Nasopharyngeal tuberculosis,NOS without mention of bacteriological or histologicalconfirmation; Tuberculosis of nose; sinus (any nasal), NOSwithout mention of bacteriological or histologicalconfirmation",,,,,
A18.2,"Tuberculous peripheral lymphadenopathy; Tuberculousadenitis",,,,,
A18.3,"Tuberculosis of intestines, peritoneum and mesentericglands; Tuberculosis of anus and rectum; Tuberculosis ofintestine (large)(small); Tuberculosis of retroperitoneal(lymph nodes); Tuberculous ascites; Tuberculous enteritis;Tuberculous peritonitis",,,,,
